Date,Tweets,Username,Url
2022-08-23 21:02:37+00:00,"@asquare7 @realadebayorr Most definitely. We are in the process of updating the JS curriculum to make it a bit smoother of a learning curve. In the meantime, if you need any help with it, you've got a lot of kind people eager to help you on the forum.",ossia,https://twitter.com/ossia/status/1562183551147204609
2022-08-23 21:01:13+00:00,"@TheSocial_freak Thanks. We want for everyone to be able to learn how to harness the power of programming. Every language, every people.",ossia,https://twitter.com/ossia/status/1562183200272695296
2022-08-23 20:57:43+00:00,"@omgwinnie__ @freeCodeCamp Well done, Igbokwe. Keep up that steady forward momentum with your skills. 🏗️",ossia,https://twitter.com/ossia/status/1562182320890806276
2022-08-23 20:49:16+00:00,"Once again, Andrew Brown is coming in clutch for all of you aspiring Cloud Engineers / DevOps / SRE folks. 💯 https://t.co/VpTFinILkN",ossia,https://twitter.com/ossia/status/1562180193380433922
2022-08-23 20:42:47+00:00,"@mx_coder_ @TCW0824 @ManchesterCodes @freeCodeCamp Hey – congratulations on your first software engineering job. That is awesome. 👏

Once you are settled into the team, and a bit more used to the day-to-day, I'd be excited to hear a bit more about your coding journey and any insights you've had along the way. 👍",ossia,https://twitter.com/ossia/status/1562178561682849792
2022-08-23 20:39:51+00:00,"@KarimiGarmsiri Most definitely. We would welcome help with the Persian localization effort, if you and any of your friends are interested in getting involved.

I recommend starting by reading this and filling out the form: https://t.co/PnJB3PiAcF",ossia,https://twitter.com/ossia/status/1562177822076051456
2022-08-23 17:04:14+00:00,@tonux_samb Quincy Larson mi ngui fepp,mahaKaba,https://twitter.com/mahaKaba/status/1562123562273619969
2022-08-23 03:09:41+00:00,@silerncerxyz We've got you covered. Check out the Rust and Solidity courses on the freeCodeCamp community YouTube channel. Each of them has tons of interactive components as well.,ossia,https://twitter.com/ossia/status/1561913539173957638
2022-08-23 01:13:21+00:00,"@srprogrammer vai me faltar espaço no quintal pra fazer estátua de todo mundo que já me ajudou de graça com programação
mas as maiores delas vão ser pro Quincy Larson e pro Guanabara, certeza",seyediov,https://twitter.com/seyediov/status/1561884264899424256
2022-08-22 21:45:35+00:00,"@mexicoreanito @andrewbrown My Korean is extremely basic, but I enjoy learning. Also, freeCodeCamp is working hard on translating our curriculum and tutorials into Korean. If you have time, we would welcome your help. @aliyooncreative is leading the effort. 👍",ossia,https://twitter.com/ossia/status/1561831976021200897
2022-08-22 21:43:03+00:00,"@CreativeWork7 @freeCodeCamp Well done, Masroor. Inspiring progress. Keep it up.",ossia,https://twitter.com/ossia/status/1561831341024546817
2022-08-22 21:42:22+00:00,"We just reached a new milestone: 1,000 programming tutorials now translated into Chinese. A big thank-you to the many contributors around the world who helped with this multi-year effort. 👏 The community is just getting started. 🏗️ https://t.co/xTAwD8J68r",ossia,https://twitter.com/ossia/status/1561831166281383941
2022-08-22 21:39:07+00:00,"We are keeping these Korean🇰🇷 programming tutorials coming. If you speak Korean, the community would welcome your help with translating. 👍 https://t.co/i4mnFGTwvw",ossia,https://twitter.com/ossia/status/1561830350338285572
2022-08-21 22:30:55+00:00,@ArceusLegend50 @freeCodeCamp Awesome. Congratulations on powering through it. 👍,ossia,https://twitter.com/ossia/status/1561480999791476736
2022-08-21 22:28:36+00:00,"@mexicoreanito Awesome. Congratulations on passing the exam. 

I'm glad that @andrewbrown's prep material was helpful. We're getting to publish an updated version of his course soon. 👍",ossia,https://twitter.com/ossia/status/1561480414274981892
2022-08-21 21:26:38+00:00,@OussamaJabrane7 Thanks for your kind words. And thanks for helping spread positive energy here on Twitter. 👍,ossia,https://twitter.com/ossia/status/1561464818862784514
2022-08-21 21:25:29+00:00,@Roy_Lille You could totally skip it if you want and do the Relational Database Cert (which is still in beta but is imho very important if you want to do backend.,ossia,https://twitter.com/ossia/status/1561464532857495553
2022-08-21 21:22:42+00:00,"@Tox1G3N @freeCodeCamp @denicmarko You're off to a strong start, Daniil. Keep up that forward momentum.",ossia,https://twitter.com/ossia/status/1561463832513503234
2022-08-21 21:21:47+00:00,@sprucekhalifa I definitely sent one. Could you check spam and see if it went there?,ossia,https://twitter.com/ossia/status/1561463599972892678
2022-08-21 21:20:36+00:00,"@TheTechRally Congratulations, Alex. I'm so happy for you two.",ossia,https://twitter.com/ossia/status/1561463302320013312
2022-08-21 21:16:29+00:00,@FrNekoFem 这是第一次听到code-step. 你觉得相对优势是什么？还有，你用过没freeCodeCamp的日本版还是中文版？我们在努力翻译所有的学习资源。 👍,ossia,https://twitter.com/ossia/status/1561462267786444802
